NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM	Details ...	48	-0.21810353	-1.7936671	0.01532567	0.070952125	0.749	4646	tags=44%, list=22%, signal=56%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY	Details ...	71	-0.17522177	-1.7770275	0.011904762	0.071212456	0.784	2560	tags=30%, list=12%, signal=34%	
KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA	Details ...	51	-0.2079289	-1.7418782	0.014112903	0.08165253	0.848	7631	tags=57%, list=36%, signal=89%	
KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION	Details ...	28	-0.2787258	-1.7329041	0.02008032	0.07977972	0.859	4683	tags=50%, list=22%, signal=64%	
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY	Details ...	48	-0.20666477	-1.7304451	0.023715414	0.07601829	0.864	4447	tags=42%, list=21%, signal=53%	
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	Details ...	62	-0.18208915	-1.7009965	0.026768642	0.08326422	0.9	5365	tags=44%, list=25%, signal=58%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM	Details ...	24	-0.28661138	-1.6908529	0.033663366	0.08245266	0.908	7156	tags=63%, list=34%, signal=94%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY	Details ...	141	-0.11897577	-1.6520326	0.037549406	0.094006725	0.949	1999	tags=21%, list=9%, signal=23%	
KEGG_NITROGEN_METABOLISM	KEGG_NITROGEN_METABOLISM		17	-0.33390096	-1.6509929	0.01996008	0.0900306	0.95	9107	tags=76%, list=43%, signal=134%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM		32	-0.22311777	-1.5243664	0.066	0.15592696	0.996	11138	tags=75%, list=53%, signal=158%	
KEGG_TRYPTOPHAN_METABOLISM	KEGG_TRYPTOPHAN_METABOLISM		33	-0.22273466	-1.5075222	0.06374502	0.1609658	0.997	4265	tags=42%, list=20%, signal=53%	
KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY		78	-0.13834654	-1.440753	0.08041237	0.20381865	1.0	8193	tags=53%, list=39%, signal=86%	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM		67	-0.14798428	-1.4239359	0.10095238	0.20929107	1.0	2560	tags=27%, list=12%, signal=30%	
KEGG_PHENYLALANINE_METABOLISM	KEGG_PHENYLALANINE_METABOLISM		15	-0.303384	-1.4205388	0.09788868	0.20381577	1.0	4863	tags=53%, list=23%, signal=69%	
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY		23	-0.21655476	-1.2320077	0.2193159	0.4080527	1.0	9208	tags=65%, list=44%, signal=115%	
KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE		121	-0.08915806	-1.1577668	0.26396918	0.5132054	1.0	16110	tags=85%, list=76%, signal=357%	
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION		90	-0.104781665	-1.1514366	0.2818533	0.50534254	1.0	10002	tags=58%, list=47%, signal=109%	
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE		23	-0.19229463	-1.1031498	0.35329342	0.57600534	1.0	1454	tags=26%, list=7%, signal=28%	
KEGG_O_GLYCAN_BIOSYNTHESIS	KEGG_O_GLYCAN_BIOSYNTHESIS		23	-0.19161262	-1.0974969	0.3340122	0.5676093	1.0	6979	tags=52%, list=33%, signal=78%	
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION		29	-0.16986868	-1.0919161	0.32082552	0.5596959	1.0	5887	tags=45%, list=28%, signal=62%	
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY		53	-0.124148116	-1.0764997	0.336	0.5677955	1.0	2965	tags=26%, list=14%, signal=31%	
KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS		30	-0.16478296	-1.0723617	0.34004024	0.559001	1.0	1454	tags=23%, list=7%, signal=25%	
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS		36	-0.15139204	-1.0637556	0.37724552	0.5585964	1.0	3263	tags=31%, list=15%, signal=36%	
KEGG_GRAFT_VERSUS_HOST_DISEASE	KEGG_GRAFT_VERSUS_HOST_DISEASE		24	-0.18142179	-1.0409536	0.39328063	0.58308834	1.0	1454	tags=25%, list=7%, signal=27%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		61	-0.1104929	-1.017537	0.42256215	0.60795146	1.0	3907	tags=30%, list=18%, signal=36%	
KEGG_GLUTATHIONE_METABOLISM	KEGG_GLUTATHIONE_METABOLISM		41	-0.13432507	-1.0161009	0.4097363	0.59441996	1.0	1806	tags=22%, list=9%, signal=24%	
KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS		38	-0.13792136	-1.0136777	0.4086629	0.58291143	1.0	6543	tags=45%, list=31%, signal=65%	
KEGG_ETHER_LIPID_METABOLISM	KEGG_ETHER_LIPID_METABOLISM		22	-0.17585148	-1.0066109	0.43761995	0.5800136	1.0	16454	tags=95%, list=78%, signal=431%	
KEGG_LONG_TERM_POTENTIATION	KEGG_LONG_TERM_POTENTIATION		61	-0.10666595	-0.9763282	0.47254902	0.6166836	1.0	18532	tags=98%, list=88%, signal=799%	
KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG_STARCH_AND_SUCROSE_METABOLISM		27	-0.14084148	-0.8659301	0.609127	0.796821	1.0	4071	tags=33%, list=19%, signal=41%	
KEGG_THYROID_CANCER	KEGG_THYROID_CANCER		27	-0.13701613	-0.84776676	0.62450594	0.81116813	1.0	17452	tags=96%, list=83%, signal=553%	
KEGG_BLADDER_CANCER	KEGG_BLADDER_CANCER		42	-0.107033305	-0.82803226	0.676	0.82742685	1.0	3277	tags=26%, list=16%, signal=31%	
KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY		84	-0.07678797	-0.8195001	0.6714876	0.8232221	1.0	18252	tags=94%, list=86%, signal=689%	
KEGG_CARDIAC_MUSCLE_CONTRACTION	KEGG_CARDIAC_MUSCLE_CONTRACTION		63	-0.0809312	-0.7618541	0.7775551	0.90049267	1.0	17744	tags=92%, list=84%, signal=574%	
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY		81	-0.073651075	-0.76112396	0.7629482	0.88242453	1.0	18532	tags=95%, list=88%, signal=772%	
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION		19	-0.14189455	-0.75344193	0.78043914	0.8752954	1.0	9236	tags=58%, list=44%, signal=103%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		38	-0.098833345	-0.7161088	0.8292181	0.91043544	1.0	19041	tags=100%, list=90%, signal=1012%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION		34	-0.09881461	-0.7000639	0.864	0.913604	1.0	19041	tags=100%, list=90%, signal=1012%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		26	-0.10952549	-0.6789746	0.8785425	0.9212294	1.0	2565	tags=23%, list=12%, signal=26%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE		23	-0.116254546	-0.6622518	0.88740456	0.9225398	1.0	10406	tags=61%, list=49%, signal=120%	
KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION		23	-0.09697254	-0.5503548	0.9562624	0.990333	1.0	8976	tags=52%, list=42%, signal=91%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES		22	-0.092890784	-0.50279737	0.9896265	0.98849934	1.0	9563	tags=55%, list=45%, signal=100%	
