NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM		26	0.19577302	1.1807016	0.23404256	0.4727763	1.0	1785	tags=27%, list=7%, signal=29%	
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA		72	0.11772804	1.1797771	0.23493975	0.46539554	1.0	3551	tags=26%, list=15%, signal=31%	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		46	0.14769457	1.1789306	0.242	0.45780647	1.0	7493	tags=46%, list=31%, signal=66%	
KEGG_NUCLEOTIDE_EXCISION_REPAIR	KEGG_NUCLEOTIDE_EXCISION_REPAIR		43	0.15061457	1.1767865	0.26229507	0.45240185	1.0	5375	tags=37%, list=22%, signal=48%	
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	KEGG_DRUG_METABOLISM_CYTOCHROME_P450		35	0.16413732	1.173085	0.25732216	0.4497994	1.0	5723	tags=40%, list=24%, signal=52%	
KEGG_BASE_EXCISION_REPAIR	KEGG_BASE_EXCISION_REPAIR		34	0.17074373	1.1727397	0.2651822	0.44210735	1.0	4422	tags=35%, list=18%, signal=43%	
KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR		23	0.20419222	1.1684359	0.25531915	0.44058222	1.0	16135	tags=87%, list=67%, signal=260%	
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY		52	0.13608125	1.1589712	0.25903615	0.44700375	1.0	6964	tags=42%, list=29%, signal=59%	
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION		18	0.22692333	1.1588641	0.2631579	0.43949717	1.0	1236	tags=28%, list=5%, signal=29%	
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450		38	0.16008428	1.1574802	0.25910932	0.43390217	1.0	5056	tags=37%, list=21%, signal=46%	
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE		18	0.22692333	1.1494173	0.26923078	0.4383382	1.0	1236	tags=28%, list=5%, signal=29%	
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION		19	0.21812178	1.1409858	0.2701031	0.44332868	1.0	7475	tags=53%, list=31%, signal=76%	
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER		69	0.11411359	1.1229656	0.3	0.46379107	1.0	5673	tags=35%, list=23%, signal=45%	
KEGG_BASAL_TRANSCRIPTION_FACTORS	KEGG_BASAL_TRANSCRIPTION_FACTORS		32	0.16250722	1.1215296	0.2804878	0.45881724	1.0	2883	tags=28%, list=12%, signal=32%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		24	0.18874897	1.1161877	0.32427186	0.4597822	1.0	10580	tags=63%, list=44%, signal=111%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY		120	0.08386949	1.1052521	0.29657796	0.46905372	1.0	11714	tags=57%, list=48%, signal=109%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		54	0.1257131	1.0980511	0.30942622	0.47264928	1.0	9080	tags=50%, list=37%, signal=80%	
KEGG_PYRIMIDINE_METABOLISM	KEGG_PYRIMIDINE_METABOLISM		90	0.095059484	1.060128	0.34077078	0.5261837	1.0	4168	tags=27%, list=17%, signal=32%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS		52	0.122316346	1.0476424	0.3673077	0.53828126	1.0	1236	tags=17%, list=5%, signal=18%	
KEGG_ONE_CARBON_POOL_BY_FOLATE	KEGG_ONE_CARBON_POOL_BY_FOLATE		16	0.2094787	1.0342356	0.39714867	0.55196613	1.0	8561	tags=56%, list=35%, signal=87%	
KEGG_REGULATION_OF_AUTOPHAGY	KEGG_REGULATION_OF_AUTOPHAGY		19	0.19789475	1.0340714	0.39751554	0.5443582	1.0	6689	tags=47%, list=28%, signal=65%	
KEGG_HUNTINGTONS_DISEASE	KEGG_HUNTINGTONS_DISEASE		154	0.07072288	1.0320959	0.39726028	0.53982025	1.0	22067	tags=98%, list=91%, signal=1085%	
KEGG_CITRATE_CYCLE_TCA_CYCLE	KEGG_CITRATE_CYCLE_TCA_CYCLE		29	0.15866199	1.0243477	0.4110672	0.54425913	1.0	2845	tags=28%, list=12%, signal=31%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM		23	0.17654283	1.0159875	0.41420117	0.5498453	1.0	8372	tags=52%, list=35%, signal=80%	
