NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS		53	0.13352251	1.1618195	0.24444444	0.4413254	1.0	5954	tags=42%, list=28%, signal=58%	
KEGG_PHENYLALANINE_METABOLISM	KEGG_PHENYLALANINE_METABOLISM		15	0.24801746	1.147934	0.24612403	0.45381948	1.0	7438	tags=60%, list=35%, signal=93%	
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION		23	0.19502476	1.1406733	0.29352227	0.45531768	1.0	6905	tags=52%, list=33%, signal=77%	
KEGG_MELANOMA	KEGG_MELANOMA		57	0.12920184	1.133177	0.28942117	0.4582549	1.0	8395	tags=53%, list=40%, signal=87%	
KEGG_O_GLYCAN_BIOSYNTHESIS	KEGG_O_GLYCAN_BIOSYNTHESIS		23	0.19505154	1.0855492	0.33526012	0.5241166	1.0	5986	tags=48%, list=28%, signal=67%	
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		92	0.09878322	1.0845307	0.33466935	0.5162012	1.0	8713	tags=51%, list=41%, signal=87%	
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM		22	0.18386023	1.0509199	0.37475345	0.5635042	1.0	5721	tags=45%, list=27%, signal=62%	
KEGG_GLYCEROLIPID_METABOLISM	KEGG_GLYCEROLIPID_METABOLISM		43	0.13128322	1.0151715	0.411157	0.6150757	1.0	4109	tags=33%, list=19%, signal=40%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION		112	0.082022876	1.0142955	0.4288618	0.6057076	1.0	10535	tags=58%, list=50%, signal=115%	
KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS		175	0.06456278	0.9879643	0.44793713	0.6406893	1.0	11683	tags=62%, list=55%, signal=137%	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION		54	0.10947986	0.97429615	0.47878787	0.6539419	1.0	9819	tags=57%, list=46%, signal=107%	
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY		69	0.09656008	0.9475796	0.49591836	0.69011873	1.0	8681	tags=51%, list=41%, signal=86%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		32	0.13961455	0.9400453	0.52964425	0.69242936	1.0	11577	tags=69%, list=55%, signal=152%	
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER		49	0.11518722	0.93864447	0.53169733	0.68391615	1.0	12660	tags=71%, list=60%, signal=178%	
KEGG_SELENOAMINO_ACID_METABOLISM	KEGG_SELENOAMINO_ACID_METABOLISM		23	0.16365802	0.92072487	0.557652	0.7059083	1.0	5730	tags=43%, list=27%, signal=60%	
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION		64	0.09598173	0.90825516	0.54526746	0.7168573	1.0	10520	tags=59%, list=50%, signal=118%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		26	0.14725058	0.892195	0.5594542	0.7336452	1.0	13954	tags=81%, list=66%, signal=238%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY		122	0.06729874	0.8765554	0.592668	0.74992895	1.0	19017	tags=97%, list=90%, signal=964%	
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY		134	0.06253226	0.84996444	0.6298568	0.7847969	1.0	12086	tags=63%, list=57%, signal=147%	
KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM		38	0.116268225	0.8420635	0.59238094	0.7872428	1.0	4774	tags=34%, list=23%, signal=44%	
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER		51	0.09557722	0.8068964	0.7323136	0.83534616	1.0	8754	tags=51%, list=41%, signal=87%	
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS		36	0.112191245	0.79263544	0.73045266	0.84720814	1.0	5848	tags=39%, list=28%, signal=54%	
KEGG_P53_SIGNALING_PATHWAY	KEGG_P53_SIGNALING_PATHWAY		66	0.08234257	0.7836231	0.74898785	0.8499978	1.0	3386	tags=24%, list=16%, signal=29%	
KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM		137	0.057696477	0.78319126	0.7504951	0.8388138	1.0	15749	tags=80%, list=75%, signal=314%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		38	0.104866326	0.7721305	0.75936884	0.845415	1.0	17800	tags=95%, list=84%, signal=601%	
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS		46	0.09245578	0.7353548	0.806391	0.888287	1.0	8153	tags=48%, list=39%, signal=78%	
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM		30	0.111090064	0.7228797	0.82071716	0.893486	1.0	4697	tags=33%, list=22%, signal=43%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM		24	0.12163508	0.71969	0.8217636	0.88585436	1.0	5354	tags=38%, list=25%, signal=50%	
KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM		20	0.13249621	0.6997051	0.8315098	0.9006933	1.0	3540	tags=30%, list=17%, signal=36%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION		34	0.096611165	0.66061294	0.8949495	0.9353011	1.0	5417	tags=35%, list=26%, signal=47%	
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY		64	0.06994006	0.6581045	0.88612837	0.9261994	1.0	8758	tags=48%, list=41%, signal=82%	
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON		182	0.041197516	0.6487319	0.8989899	0.9238805	1.0	5752	tags=31%, list=27%, signal=43%	
KEGG_LYSINE_DEGRADATION	KEGG_LYSINE_DEGRADATION		42	0.07978823	0.61594564	0.9284211	0.94103694	1.0	18435	tags=95%, list=87%, signal=747%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE		21	0.09922084	0.5423037	0.9743041	0.97525823	1.0	9976	tags=57%, list=47%, signal=108%	
