NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	Details ...	245	-0.31872338	-5.658946	0.0	0.0	0.0	5833	tags=62%, list=31%, signal=89%	
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS	Details ...	125	-0.40382475	-5.290721	0.0	0.0	0.0	5098	tags=67%, list=27%, signal=92%	
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE	Details ...	80	-0.4934198	-5.1390314	0.0	0.0	0.0	2987	tags=65%, list=16%, signal=77%	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	Details ...	245	-0.21842746	-3.9954948	0.0	0.0	0.0	9616	tags=73%, list=51%, signal=147%	
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION	Details ...	196	-0.23983483	-3.9132242	0.0	0.0	0.0	6864	tags=60%, list=36%, signal=94%	
KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION	Details ...	83	-0.37265286	-3.9081624	0.0	0.0	0.0	6396	tags=71%, list=34%, signal=107%	
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	Details ...	204	-0.22105277	-3.6348994	0.0	0.0	0.0	6679	tags=57%, list=35%, signal=88%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY	Details ...	183	-0.23121662	-3.628354	0.0	0.0	0.0	6181	tags=56%, list=33%, signal=82%	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	Details ...	45	-0.44541985	-3.5480173	0.0	0.0	0.0	5439	tags=73%, list=29%, signal=103%	
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	Details ...	54	-0.40389794	-3.5350919	0.0	0.0	0.0	6710	tags=76%, list=36%, signal=118%	
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	Details ...	72	-0.353019	-3.477172	0.0	0.0	0.0	6190	tags=68%, list=33%, signal=101%	
KEGG_GRAFT_VERSUS_HOST_DISEASE	KEGG_GRAFT_VERSUS_HOST_DISEASE	Details ...	37	-0.4858979	-3.3957653	0.0	0.0	0.0	5116	tags=76%, list=27%, signal=104%	
KEGG_DNA_REPLICATION	KEGG_DNA_REPLICATION	Details ...	36	-0.48453307	-3.3886206	0.0	0.0	0.0	5014	tags=75%, list=27%, signal=102%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS	Details ...	68	-0.34259292	-3.3676298	0.0	0.0	0.0	5477	tags=63%, list=29%, signal=89%	
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE	Details ...	37	-0.4492565	-3.3111951	0.0	0.0	0.0	2244	tags=57%, list=12%, signal=64%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY	Details ...	88	-0.29750398	-3.2612648	0.0	0.0	0.0	6190	tags=63%, list=33%, signal=93%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION	Details ...	69	-0.3338636	-3.242325	0.0	0.0	0.0	6014	tags=65%, list=32%, signal=95%	
KEGG_ASTHMA	KEGG_ASTHMA	Details ...	25	-0.5413399	-3.2208934	0.0	0.0	0.0	4882	tags=80%, list=26%, signal=108%	
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION	Details ...	34	-0.4473112	-3.095199	0.0	0.0	0.0	4882	tags=71%, list=26%, signal=95%	
KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS	Details ...	39	-0.40951774	-3.0053241	0.0	0.0	0.0	4856	tags=67%, list=26%, signal=90%	
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION		110	-0.24843532	-2.9997559	0.0	0.0	0.0	6473	tags=59%, list=34%, signal=90%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		174	-0.1934609	-2.97789	0.0	0.0	0.0	8615	tags=65%, list=46%, signal=119%	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM		81	-0.2772444	-2.9703348	0.0	0.0	0.0	6190	tags=60%, list=33%, signal=90%	
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER		318	-0.13555466	-2.8030427	0.0	1.5018825E-4	0.003	7494	tags=53%, list=40%, signal=87%	
