NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	95	0.7060831	8.250581	0.0	0.0	0.0	3619	tags=85%, list=15%, signal=100%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	180	0.45481128	7.066355	0.0	0.0	0.0	2658	tags=56%, list=11%, signal=63%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	192	0.2648117	4.2621393	0.0	0.0	0.0	7267	tags=56%, list=30%, signal=80%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	168	0.21806543	3.2931993	0.0	0.0	0.0	6005	tags=46%, list=25%, signal=61%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	186	0.19226296	2.9987974	0.0	0.0	0.0	5019	tags=40%, list=21%, signal=50%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	192	0.17787763	2.9120102	0.0	0.0	0.0	5191	tags=39%, list=21%, signal=49%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	161	0.18894184	2.808142	0.0	0.0	0.0	5839	tags=43%, list=24%, signal=56%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	70	0.26994765	2.6121178	0.0	5.345461E-4	0.003	7327	tags=57%, list=30%, signal=82%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	46	0.32177112	2.5697982	0.0	4.7515208E-4	0.003	6970	tags=61%, list=29%, signal=85%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	149	0.17833854	2.544349	0.0	5.483265E-4	0.004	8068	tags=51%, list=33%, signal=76%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	148	0.17180377	2.4144006	0.0	0.0011114689	0.009	4705	tags=36%, list=19%, signal=45%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	70	0.23435687	2.2977471	0.0	0.001675243	0.015	6802	tags=51%, list=28%, signal=71%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	186	0.14400996	2.2662559	0.0	0.0023647815	0.023	7744	tags=46%, list=32%, signal=67%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	169	0.14436199	2.2376158	0.0	0.0028841207	0.03	4557	tags=33%, list=19%, signal=41%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	160	0.14148293	2.0546079	0.003984064	0.00766871	0.08	8562	tags=49%, list=35%, signal=76%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	184	0.12807478	2.008942	0.012738854	0.0100370655	0.108	14837	tags=74%, list=61%, signal=189%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	169	0.13325273	1.9960197	0.004149378	0.010792955	0.123	4681	tags=33%, list=19%, signal=40%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	196	0.12256355	1.9757237	0.01171875	0.011842959	0.14	17090	tags=83%, list=70%, signal=278%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	93	0.16707204	1.9345143	0.0059288535	0.013510416	0.169	3524	tags=31%, list=15%, signal=36%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	133	0.13828306	1.8862638	0.018975332	0.016549272	0.207	3774	tags=29%, list=16%, signal=35%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS		31	0.28173748	1.855288	0.011976048	0.019596158	0.252	1780	tags=35%, list=7%, signal=38%	
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS		22	0.3176864	1.8087078	0.015009381	0.022835573	0.304	11038	tags=77%, list=46%, signal=142%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		94	0.15141182	1.7101511	0.030425964	0.037544638	0.464	6659	tags=43%, list=27%, signal=58%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		108	0.13194522	1.6081643	0.032786883	0.060445786	0.658	7365	tags=44%, list=30%, signal=62%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		98	0.13123904	1.5461724	0.05732484	0.07839965	0.759	6973	tags=42%, list=29%, signal=58%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR		146	0.10516645	1.4722507	0.07677543	0.10636529	0.866	16561	tags=79%, list=68%, signal=247%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		91	0.12836029	1.4367507	0.0951417	0.12004716	0.903	7289	tags=43%, list=30%, signal=61%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		93	0.121013254	1.3896275	0.09881423	0.13892762	0.933	8286	tags=46%, list=34%, signal=70%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM		141	0.097642116	1.3329455	0.13555992	0.16800842	0.975	2288	tags=19%, list=9%, signal=21%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING		35	0.18087725	1.2996092	0.1553398	0.18439467	0.988	2547	tags=29%, list=11%, signal=32%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		101	0.106488444	1.2630231	0.19924098	0.2046222	0.996	3189	tags=24%, list=13%, signal=27%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS		163	0.08024324	1.1872208	0.23353294	0.26075873	1.0	5206	tags=29%, list=21%, signal=37%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT		190	0.07247864	1.1651285	0.25335893	0.27336156	1.0	19182	tags=86%, list=79%, signal=410%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2		57	0.11628839	1.038424	0.39203355	0.40103075	1.0	17177	tags=82%, list=71%, signal=282%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1		195	0.061555345	1.0295018	0.42145595	0.4013872	1.0	22514	tags=99%, list=93%, signal=1376%	
